time	NAA-V Amp
73102	30.26192
73103	30.31366
73104	30.25694
73105	30.32721
73106	30.25621
73107	30.28137
73108	30.3401
73109	30.25757
73110	30.27793
73111	30.45823
73112	30.1827
73113	30.22076
73114	30.25321
73115	30.23804
73116	30.15709
73117	30.20925
73118	30.33455
73119	30.22302
73120	30.24158
73121	30.35739
73122	30.21919
73123	30.30964
73124	30.27369
73125	30.33751
73126	30.38681
73127	30.30576
73128	30.14177
73129	30.15448
73130	30.27214
73131	30.19235
73132	30.04286
73133	30.186
73134	30.23343
73135	30.31348
73136	30.25345
73137	30.25078
73138	30.31765
73139	30.1714
73140	30.25758
73141	30.20706
73142	30.26855
73143	30.21405
73144	30.2305
73145	30.22075
73146	30.23077
73147	30.31677
73148	30.25508
73149	30.25654
73150	30.17565
73151	30.32728
73152	30.18839
73153	30.33383
73154	30.2524
73155	30.3018
73156	30.29412
73157	30.2201
73158	30.21765
73159	30.2505
73160	30.28858
73161	30.19163
73162	30.26568
73163	30.21897
73164	30.31704
73165	30.21511
73166	30.26558
73167	30.28597
73168	30.25139
73169	30.26408
73170	30.29347
73171	30.27488
73172	30.22308
73173	30.22096
73174	30.2358
73175	30.23949
73176	30.29171
73177	30.25836
73178	30.28181
73179	30.23023
73180	30.20166
73181	30.23886
73182	30.28429
73183	30.24122
73184	30.20722
73185	30.14714
73186	30.27264
73187	30.35046
73188	30.26315
73189	30.19415
73190	30.17907
73191	30.24321
73192	30.18602
73193	30.25374
73194	30.21561
73195	30.11786
73196	30.24946
73197	30.3019
73198	30.22869
73199	30.13021
73200	30.27218
73201	30.31241
73202	30.2289
73203	30.33667
73204	30.27171
73205	30.27063
73206	30.15658
73207	30.19967
73208	30.1281
73209	30.17466
73210	30.15379
73211	30.33119
73212	30.30806
73213	30.16199
73214	30.20078
73215	30.2277
73216	30.26228
73217	30.17597
73218	30.23554
73219	30.19929
73220	30.25428
73221	30.26804
73222	30.26918
73223	30.19377
73224	30.25986
73225	30.25992
73226	30.41776
73227	30.15414
73228	30.22192
73229	30.26096
73230	30.2067
73231	30.25604
73232	30.32285
73233	30.21486
73234	30.26123
73235	30.27809
73236	30.229
73237	30.23699
73238	30.16941
73239	30.26863
73240	30.14281
73241	30.21341
73242	30.21829
73243	30.15011
73244	30.18987
73245	30.25576
73246	30.23459
73247	30.26372
73248	30.29997
73249	30.30682
73250	30.28048
73251	30.18812
73252	30.20926
73253	30.24956
73254	30.16047
73255	30.21336
73256	30.18296
73257	30.17814
73258	30.21547
73259	30.23424
73260	30.19533
73261	30.27685
73262	30.19657
73263	30.22226
73264	30.23149
73265	30.17518
73266	30.22867
73267	30.08662
73268	30.21662
73269	30.1434
73270	30.23598
73271	30.0862
73272	30.27722
73273	30.17779
73274	30.22076
73275	30.23469
73276	30.22849
73277	30.16359
73278	30.16691
73279	30.10695
73280	30.34545
73281	30.13197
73282	30.22566
73283	30.16868
73284	30.22804
73285	30.16792
73286	30.18093
73287	30.2641
73288	30.30934
73289	30.07108
73290	30.12017
73291	30.15509
73292	30.12779
73293	30.17626
73294	30.11287
73295	30.18061
73296	30.07398
73297	30.13233
73298	30.25031
73299	30.24498
73300	30.16748
73301	30.15339
73302	30.15938
73303	30.21187
73304	30.21028
73305	30.17533
73306	30.11599
73307	30.19565
73308	30.16449
73309	30.09148
73310	30.22681
73311	30.13977
73312	30.2191
73313	30.18812
73314	30.12095
73315	30.14751
73316	30.32099
73317	30.29902
73318	30.24798
73319	30.10268
73320	30.18618
73321	30.21333
73322	30.24662
73323	30.10231
73324	30.1261
73325	30.16803
73326	30.17264
73327	30.13308
73328	30.14065
73329	30.15924
73330	30.14798
73331	30.26971
73332	30.25953
73333	30.16144
73334	30.29024
73335	30.08691
73336	30.29398
73337	30.20721
73338	30.06206
73339	30.14357
73340	30.15477
73341	30.25641
73342	30.16739
73343	30.15025
73344	30.1887
73345	30.22111
73346	30.12112
73347	30.16633
73348	30.21669
73349	30.13099
73350	30.15681
73351	30.16142
73352	30.17488
73353	30.25142
73354	30.19573
73355	30.19592
73356	30.22427
73357	30.16908
73358	30.29293
73359	30.10263
73360	30.13713
73361	30.13542
73362	30.2058
73363	30.21936
73364	30.13002
73365	30.10921
73366	30.08447
73367	30.16937
73368	30.09713
73369	30.11659
73370	30.10874
73371	30.1834
73372	30.09367
73373	30.15061
73374	30.11014
73375	30.12551
73376	30.08612
73377	30.02569
73378	30.08764
73379	30.04783
73380	30.06371
73381	30.14093
73382	30.16824
73383	30.21096
73384	30.15265
73385	30.09273
73386	30.16096
73387	30.08791
73388	29.98688
73389	29.98331
73390	29.94234
73391	30.05977
73392	30.12097
73393	30.08739
73394	30.18363
73395	30.07255
73396	30.04668
73397	30.10163
73398	30.14307
73399	30.13759
73400	30.02587
73401	30.08835
73402	30.0947
73403	30.13504
73404	30.09252
73405	30.07833
73406	30.12234
73407	30.13054
73408	30.08055
73409	30.01341
73410	30.0654
73411	30.05033
73412	30.00855
73413	30.08146
73414	30.29448
73415	29.99433
73416	30.04729
73417	30.17577
73418	30.05276
73419	30.19092
73420	30.13084
73421	30.09783
73422	30.07148
73423	29.98209
73424	30.03447
73425	29.9892
73426	29.99612
73427	30.24741
73428	30.17483
73429	30.03415
73430	29.99444
73431	29.96619
73432	30.10257
73433	30.11413
73434	30.05034
73435	30.16053
73436	30.09263
73437	30.18092
73438	30.05418
73439	30.1442
73440	30.05778
73441	29.98809
73442	30.22167
73443	30.02719
73444	30.209
73445	30.11678
73446	30.14234
73447	30.27105
73448	29.94467
73449	30.08521
73450	30.14452
73451	30.06157
73452	30.02386
73453	30.01621
73454	29.862
73455	29.97779
73456	30.0765
73457	30.11227
73458	30.06375
73459	30.11577
73460	30.03717
73461	30.01289
73462	30.10019
73463	30.15981
73464	30.13554
73465	30.07113
73466	30.05914
73467	30.05361
73468	30.10894
73469	30.04069
73470	30.04173
73471	30.12575
73472	30.08017
73473	30.06715
73474	30.05251
73475	30.13789
73476	30.12964
73477	30.13877
73478	30.08287
73479	30.1504
73480	30.05804
73481	30.08953
73482	30.2071
73483	30.18721
73484	30.18394
73485	30.12222
73486	30.13629
73487	30.04427
73488	30.18695
73489	30.13986
73490	30.06424
73491	30.04657
73492	30.08538
73493	30.05685
73494	30.17722
73495	29.91167
73496	30.05718
73497	30.01194
73498	30.02244
73499	29.99215
73500	30.01792
73501	30.06251
73502	30.05118
73503	29.8583
73504	30.09768
73505	30.12118
73506	30.11299
73507	30.13462
73508	30.0873
73509	30.14623
73510	30.04701
73511	29.94951
73512	30.07675
73513	30.07527
73514	30.02965
73515	30.07331
73516	29.93374
73517	30.11644
73518	30.01643
73519	30.00383
73520	30.08257
73521	29.94198
73522	30.02921
73523	29.99028
73524	30.02842
73525	30.01271
73526	30.0377
73527	30.04105
73528	30.08248
73529	30.07848
73530	30.09121
73531	30.05134
73532	30.13337
73533	29.99156
73534	30.05329
73535	29.97907
73536	30.03424
73537	30.01842
73538	30.02231
73539	30.06732
73540	29.98808
73541	30.11236
73542	30.06696
73543	30.059
73544	29.95156
73545	29.91045
73546	30.0388
73547	29.96829
73548	29.9987
73549	29.98403
73550	30.00437
73551	29.97556
73552	30.08644
73553	29.89131
73554	30.08382
73555	30.06313
73556	30.03133
73557	30.07215
73558	30.07016
73559	30.02415
73560	29.95697
73561	29.9319
73562	29.91692
73563	30.04491
73564	30.05582
73565	29.94083
73566	30.02408
73567	29.97034
73568	30.01766
73569	30.12228
73570	29.89639
73571	30.05653
73572	29.99828
73573	29.9816
73574	29.98346
73575	29.93365
73576	30.02126
73577	30.05286
73578	30.01224
73579	29.97931
73580	29.98598
73581	30.03151
73582	30.06792
73583	29.94499
73584	30.02799
73585	30.27636
73586	30.03988
73587	30.03176
73588	30.01805
73589	29.99643
73590	29.98003
73591	29.96797
73592	29.99141
73593	30.0197
73594	29.91944
73595	29.94053
73596	29.91784
73597	30.03353
73598	29.87
73599	30.02372
73600	30.11154
73601	30.01606
73602	29.961
73603	30.06058
73604	29.90348
73605	29.96567
73606	30.10937
73607	30.00929
73608	29.97859
73609	29.99497
73610	30.06011
73611	29.94452
73612	29.92013
73613	29.99539
73614	30.16624
73615	29.95616
73616	29.94474
73617	30.02678
73618	30.00958
73619	30.04361
73620	29.95038
73621	29.91977
73622	29.92367
73623	29.9101
73624	30.00126
73625	29.91787
73626	29.96997
73627	30.03267
73628	29.96297
73629	29.85743
73630	29.97489
73631	29.97255
73632	29.99156
73633	30.03019
73634	29.9704
73635	29.90483
73636	30.041
73637	30.00875
73638	29.89332
73639	29.83094
73640	29.96477
73641	29.94664
73642	29.98723
73643	29.94802
73644	30.00404
73645	30.05854
73646	29.83172
73647	30.04279
73648	29.99146
73649	29.99624
73650	29.99927
73651	29.9557
73652	30.01091
73653	30.08705
73654	29.98082
73655	29.97415
73656	30.03238
73657	30.0003
73658	30.03863
73659	29.9854
73660	30.01198
73661	30.04058
73662	30.25096
73663	30.05035
73664	29.9885
73665	29.95229
73666	29.97515
73667	30.0056
73668	30.06719
73669	30.02071
73670	29.94114
73671	29.95806
73672	29.92825
73673	29.88689
73674	29.97657
73675	29.92424
73676	30.04479
73677	29.97201
73678	29.91266
73679	29.97581
73680	29.94864
73681	29.87482
73682	29.88954
73683	30.00428
73684	29.8836
73685	29.79546
73686	29.95112
73687	29.90843
73688	29.93249
73689	29.95673
73690	29.93837
73691	29.88499
73692	29.913
73693	29.85761
73694	29.92062
73695	29.88156
73696	29.92776
73697	29.92024
73698	29.8943
73699	29.88533
73700	30.0386
73701	29.98245
73702	29.95655
73703	29.84222
73704	29.83833
73705	29.79242
73706	29.87579
73707	29.95919
73708	29.90098
73709	29.86984
73710	29.89982
73711	29.843
73712	29.90395
73713	30.0243
73714	29.97765
73715	30.08512
73716	29.88149
73717	29.82014
73718	29.84804
73719	29.80496
73720	29.89814
73721	29.87619
73722	29.86419
73723	29.944
73724	29.93521
73725	30.02032
73726	29.96346
73727	29.92041
73728	29.87479
73729	29.95383
73730	30.09482
73731	29.8629
73732	29.83844
73733	29.97635
73734	29.97744
73735	29.81633
73736	29.87682
73737	29.82278
73738	29.79601
73739	29.86797
73740	29.95902
73741	29.83191
73742	29.85092
73743	29.85358
73744	29.82227
73745	29.77186
73746	29.84569
73747	29.82376
73748	29.84998
73749	29.9563
73750	29.89807
73751	29.87776
73752	30.00059
73753	29.96449
73754	29.91894
73755	29.91793
73756	30.08714
73757	29.91435
73758	30.04152
73759	29.84055
73760	29.87455
73761	29.83967
73762	29.95177
73763	29.94991
73764	29.9566
73765	29.8851
73766	29.89096
73767	29.91106
73768	29.85066
73769	29.98907
73770	30.04713
73771	29.90575
73772	29.7698
73773	29.68924
73774	29.81802
73775	29.98812
73776	29.89948
73777	29.89216
73778	29.89036
73779	29.92538
73780	29.86881
73781	29.8399
73782	29.90476
73783	29.91057
73784	29.92508
73785	29.91896
73786	29.85069
73787	29.73514
73788	29.88973
73789	29.90063
73790	29.89129
73791	29.91841
73792	29.76579
73793	29.89004
73794	29.82628
73795	29.83111
73796	29.78152
73797	29.86386
73798	29.71335
73799	29.89953
73800	29.8736
73801	29.87733
73802	29.8561
73803	29.99371
73804	29.82549
73805	29.82008
73806	29.81224
73807	29.87877
73808	29.86737
73809	29.79407
73810	29.88955
73811	29.89919
73812	29.94394
73813	29.89129
73814	29.83705
73815	29.93141
73816	29.89466
73817	29.87797
73818	29.85846
73819	29.78146
73820	29.80101
73821	29.86527
73822	29.91026
73823	30.04604
73824	29.85527
73825	29.89819
73826	29.82044
73827	29.79652
73828	29.84883
73829	29.80725
73830	29.96703
73831	29.83427
73832	29.83524
73833	29.93026
73834	29.88778
73835	29.80141
73836	29.91609
73837	29.89679
73838	29.91599
73839	29.93142
73840	29.93096
73841	29.85464
73842	29.87097
73843	29.91441
73844	29.80756
73845	29.89681
73846	29.89414
73847	29.80422
73848	29.89728
73849	29.89802
73850	29.86972
73851	29.88194
73852	29.8256
73853	29.90913
73854	29.88155
73855	29.89932
73856	29.81327
73857	29.87674
73858	29.98
73859	29.84327
73860	29.93824
73861	29.7748
73862	29.75425
73863	29.91209
73864	29.83923
73865	29.80236
73866	29.85067
73867	29.81159
73868	29.84073
73869	29.90608
73870	29.88943
73871	29.74151
73872	29.87424
73873	29.7255
73874	29.79175
73875	29.9168
73876	29.93039
73877	29.86634
73878	29.85735
73879	29.82298
73880	29.84678
73881	29.82988
73882	29.80736
73883	29.80804
73884	29.85208
73885	29.81739
73886	29.74741
73887	29.77268
73888	29.75442
73889	29.79238
73890	29.84477
73891	29.71206
73892	29.67092
73893	29.85547
73894	29.79611
73895	29.75865
73896	29.9163
73897	29.83408
73898	29.7601
73899	29.77804
73900	29.84406
73901	29.71456
73902	29.75645
73903	29.69286
73904	29.783
73905	29.8046
73906	29.79229
73907	29.73334
73908	29.78881
73909	29.79988
73910	29.74266
73911	29.70915
73912	29.70898
73913	29.74552
73914	29.754
73915	29.8135
73916	29.77852
73917	29.87623
73918	29.78321
73919	29.82476
73920	29.78521
73921	29.79012
73922	29.76386
73923	29.8073
73924	29.76258
73925	29.77224
73926	29.7573
73927	29.72923
73928	29.75923
73929	29.77858
73930	29.74053
73931	29.72708
73932	29.72875
73933	29.88554
73934	29.76259
73935	29.80827
73936	29.81453
73937	29.77004
73938	29.81369
73939	29.88869
73940	29.82512
73941	29.7644
73942	29.81853
73943	29.83347
73944	29.74934
73945	29.65488
73946	29.7515
73947	29.88716
73948	29.71705
73949	29.80173
73950	29.79044
73951	29.83664
73952	29.85422
73953	29.83184
73954	29.77032
73955	29.7995
73956	29.77808
73957	29.68925
73958	29.75535
73959	29.6412
73960	29.79056
73961	29.77953
73962	29.71767
73963	29.79336
73964	29.84465
73965	29.76097
73966	29.69917
73967	29.72969
73968	29.71666
73969	29.71611
73970	29.77501
73971	29.71972
73972	29.75439
73973	29.74902
73974	29.81281
73975	29.70131
73976	29.68086
73977	29.75378
73978	29.81861
73979	29.73837
73980	29.80203
73981	29.80596
73982	29.81331
73983	29.75003
73984	29.70492
73985	29.85048
73986	29.69946
73987	29.83513
73988	29.69351
73989	29.7629
73990	29.76213
73991	29.81005
73992	29.72539
73993	29.74062
73994	29.77165
73995	29.76666
73996	29.78855
73997	29.70012
73998	29.75097
73999	29.74818
74000	29.79784
74001	29.79396
74002	29.74576
74003	29.70163
74004	29.7091
74005	29.71794
74006	29.77229
74007	29.71083
74008	29.73839
74009	29.75704
74010	29.7596
74011	29.81152
74012	29.8027
74013	29.69678
74014	29.69865
74015	29.7914
74016	29.82895
74017	29.77915
74018	29.86903
74019	29.89949
74020	29.81821
74021	29.76814
74022	29.86174
74023	29.72281
74024	29.71034
74025	29.75424
74026	29.77116
74027	29.78136
74028	29.78703
74029	29.78119
74030	29.84539
74031	29.74596
74032	29.82621
74033	29.67019
74034	29.75597
74035	29.78007
74036	29.77393
74037	29.68543
74038	29.87461
74039	29.69633
74040	29.73525
74041	29.79894
74042	29.8085
74043	29.84256
74044	29.77566
74045	29.8057
74046	29.75596
74047	29.79001
74048	29.78138
74049	29.73469
74050	29.77071
74051	29.74181
74052	29.71424
74053	29.79831
74054	29.73426
74055	29.67483
74056	29.75891
74057	29.87414
74058	29.70076
74059	29.84724
74060	29.77355
74061	29.68468
74062	29.78388
74063	29.74676
74064	29.73387
74065	29.72099
74066	29.72874
74067	29.76073
74068	29.78752
74069	29.7729
74070	29.80372
74071	29.69686
74072	29.69589
74073	29.76746
74074	29.77919
74075	29.68703
74076	29.73084
74077	29.70228
74078	29.61096
74079	29.76003
74080	29.70221
74081	29.74382
74082	29.69423
74083	29.69645
74084	29.66072
74085	29.79033
74086	29.76484
74087	29.74034
74088	29.79807
74089	29.83461
74090	29.7632
74091	29.64714
74092	29.71488
74093	29.80742
74094	29.75263
74095	29.50551
74096	29.65719
74097	29.74879
74098	29.66803
74099	29.76916
74100	29.82203
74101	29.69705
74102	29.65886
74103	29.81992
74104	29.70089
74105	29.79435
74106	29.64085
74107	29.65298
74108	29.70062
74109	29.72278
74110	29.64108
74111	29.77802
74112	29.81485
74113	29.63485
74114	29.74203
74115	29.86901
74116	29.6731
74117	29.73114
74118	29.71972
74119	29.66446
74120	29.55186
74121	29.72079
74122	29.75052
74123	29.65181
74124	29.76883
74125	29.7177
74126	29.77093
74127	29.70965
74128	29.74511
74129	29.57595
74130	29.63249
74131	29.75166
74132	29.78983
74133	29.80346
74134	29.64995
74135	29.62435
74136	29.71942
74137	29.84644
74138	29.75788
74139	29.7162
74140	29.66163
74141	29.61363
74142	29.68877
74143	29.73344
74144	29.62451
74145	29.64016
74146	29.72725
74147	29.80388
74148	29.71571
74149	29.76542
74150	29.75444
74151	29.75673
74152	29.65518
74153	29.78148
74154	29.76851
74155	29.74366
74156	29.58974
74157	29.57193
74158	29.63158
74159	29.6733
74160	29.733
74161	29.67481
74162	29.46981
74163	29.68644
74164	29.73631
74165	29.75732
74166	29.663
74167	29.79014
74168	29.66613
74169	29.82771
74170	29.79162
74171	29.4276
74172	29.66867
74173	29.76136
74174	29.67343
74175	29.67592
74176	29.66003
74177	29.69561
74178	29.55944
74179	29.83015
74180	29.68947
74181	29.66082
74182	29.80682
74183	29.74583
74184	29.53751
74185	29.47169
74186	29.57817
74187	29.81092
74188	29.66208
74189	29.62738
74190	29.70304
74191	29.63433
74192	29.65593
74193	29.67883
74194	29.66399
74195	29.6017
74196	29.66059
74197	29.57928
74198	29.65731
74199	29.67229
74200	29.63171
74201	29.7426
74202	29.62511
74203	29.67908
74204	29.65679
74205	29.71153
74206	29.72919
74207	29.57034
74208	29.58143
74209	29.63362
74210	29.81837
74211	29.53095
74212	29.58783
74213	29.6562
74214	29.68384
74215	29.70736
74216	29.74134
74217	29.72297
74218	29.61718
74219	29.68624
74220	29.71189
74221	29.57483
74222	29.65301
74223	29.63742
74224	29.70838
74225	29.63878
74226	29.6461
74227	29.72067
74228	29.68787
74229	29.77342
74230	29.73767
74231	29.76587
74232	29.64526
74233	29.69768
74234	29.69975
74235	29.74785
74236	29.64999
74237	29.63445
74238	29.59032
74239	29.64355
74240	29.61907
74241	29.6975
74242	29.64014
74243	29.58858
74244	29.75865
74245	29.70517
74246	29.62809
74247	29.76579
74248	29.70093
74249	29.58969
74250	29.57095
74251	29.64801
74252	29.47908
74253	29.62136
74254	29.69001
74255	29.61844
74256	29.67808
74257	29.64424
74258	29.58211
74259	29.59382
74260	29.63711
74261	29.69376
74262	29.6014
74263	29.71164
74264	29.63083
74265	29.63308
74266	29.64454
74267	29.6638
74268	29.72249
74269	29.60549
74270	29.64408
74271	29.74551
74272	29.50884
74273	29.63176
74274	29.65525
74275	29.68315
74276	29.76575
74277	29.7395
74278	29.6586
74279	29.64876
74280	29.58065
74281	29.68638
74282	29.72823
74283	29.69164
74284	29.69776
74285	29.58453
74286	29.60363
74287	29.63869
74288	29.72432
74289	29.66327
74290	29.73313
74291	29.71431
74292	29.79948
74293	29.6652
74294	29.75047
74295	29.59758
74296	29.63152
74297	29.67186
74298	29.66304
74299	29.60085
74300	29.71765
74301	29.63924
74302	29.66076
74303	29.596
74304	29.67203
74305	29.60409
74306	29.67092
74307	29.52442
74308	29.77293
74309	29.63656
74310	29.6595
74311	29.58108
74312	29.50152
74313	29.57074
74314	29.64571
74315	29.54202
74316	29.68332
74317	29.60026
74318	29.67088
74319	29.58644
74320	29.59859
74321	29.69519
74322	29.74798
74323	29.64466
74324	29.65749
74325	29.62414
74326	29.69933
74327	29.66024
74328	29.6197
74329	29.50177
74330	29.72938
74331	29.58294
74332	29.66612
74333	29.72461
74334	29.65296
74335	29.54464
74336	29.65487
74337	29.70356
74338	29.57032
74339	29.70404
74340	29.718
74341	29.5402
74342	29.66026
74343	29.70808
74344	29.51407
74345	29.5197
74346	29.68279
74347	29.49211
74348	29.62959
74349	29.59307
74350	29.64058
74351	29.71047
74352	29.60622
74353	29.6135
74354	29.54877
74355	29.65208
74356	29.63306
74357	29.74779
74358	29.64882
74359	29.60266
74360	29.55162
74361	29.5843
74362	29.56144
74363	29.62481
74364	29.57848
74365	29.62999
74366	29.61495
74367	29.58383
74368	29.63915
74369	29.64371
74370	29.48241
74371	29.57205
74372	29.5182
74373	29.6159
74374	29.54003
74375	29.60214
74376	29.66774
74377	29.61638
74378	29.51344
74379	29.57662
74380	29.45232
74381	29.54269
74382	29.55229
74383	29.564
74384	29.60543
74385	29.52452
74386	29.59529
74387	29.49398
74388	29.47859
74389	29.63474
74390	29.64636
74391	29.6084
74392	29.49247
74393	29.63405
74394	29.52832
74395	29.61521
74396	29.59011
74397	29.61088
74398	29.62044
74399	29.59946
74400	29.57159
74401	29.63581
74402	29.59143
74403	29.52215
74404	29.56742
74405	29.66524
74406	29.35625
74407	29.4848
74408	29.5246
74409	29.52956
74410	29.56061
74411	29.46511
74412	29.57917
74413	29.66828
74414	29.49821
74415	29.51967
74416	29.65929
74417	29.63802
74418	29.58156
74419	29.58573
74420	29.34906
74421	29.53709
74422	29.55824
74423	29.53409
74424	29.61033
74425	29.67773
74426	29.54373
74427	29.59703
74428	29.56943
74429	29.51138
74430	29.59684
74431	29.68581
74432	29.58536
74433	29.51102
74434	29.55285
74435	29.53229
74436	29.5932
74437	29.63634
74438	29.50879
74439	29.46143
74440	29.47777
74441	29.53483
74442	29.62399
74443	29.62866
74444	29.57422
74445	29.63985
74446	29.67115
74447	29.55242
74448	29.65722
74449	29.60166
74450	29.56555
74451	29.55371
74452	29.56689
74453	29.52444
74454	29.53569
74455	29.6241
74456	29.60897
74457	29.58754
74458	29.47343
74459	29.49081
74460	29.48079
74461	29.47828
74462	29.54258
74463	29.61186
74464	29.60303
74465	29.65603
74466	29.60339
74467	29.64497
74468	29.72637
74469	29.55032
74470	29.45333
74471	29.56354
74472	29.47649
74473	29.46091
74474	29.55549
74475	29.4892
74476	29.55949
74477	29.59883
74478	29.61097
74479	29.57211
74480	29.4499
74481	29.55148
74482	29.47256
74483	29.53599
74484	29.36689
74485	29.57857
74486	29.40918
74487	29.45488
74488	29.54666
74489	29.48343
74490	29.51235
74491	29.58603
74492	29.5292
74493	29.60808
74494	29.49594
74495	29.47191
74496	29.61422
74497	29.42189
74498	29.40139
74499	29.48201
74500	29.56646
74501	29.52941
74502	29.5656
74503	29.66735
74504	29.55069
74505	29.40911
74506	29.49587
74507	29.58142
74508	29.51719
74509	29.56437
74510	29.47673
74511	29.50201
74512	29.50617
74513	29.63084
74514	29.61789
74515	29.51286
74516	29.44212
74517	29.45675
74518	29.55139
74519	29.58712
74520	29.53629
74521	29.36583
74522	29.49597
74523	29.33712
74524	29.48222
74525	29.42114
74526	29.51694
74527	29.48842
74528	29.55288
74529	29.41718
74530	29.37163
74531	29.51812
74532	29.55179
74533	29.65589
74534	29.63065
74535	29.48107
74536	29.67294
74537	29.55586
74538	29.53505
74539	29.50098
74540	29.57372
74541	29.48179
74542	29.46979
74543	29.58651
74544	29.59001
74545	29.53066
74546	29.56272
74547	29.56329
74548	29.49816
74549	29.45482
74550	29.58565
74551	29.46704
74552	29.46865
74553	29.53111
74554	29.52528
74555	29.47911
74556	29.51516
74557	29.54377
74558	29.48067
74559	29.43987
74560	29.44291
74561	29.36398
74562	29.44659
74563	29.61696
74564	29.47668
74565	29.49118
74566	29.51252
74567	29.53792
74568	29.522
74569	29.37678
74570	29.42562
74571	29.49534
74572	29.46501
74573	29.45654
74574	29.56481
74575	29.5778
74576	29.67234
74577	29.64317
74578	29.51071
74579	29.53945
74580	29.45569
74581	29.41936
74582	29.5084
74583	29.42743
74584	29.53205
74585	29.57378
74586	29.43279
74587	29.58746
74588	29.49503
74589	29.48575
74590	29.61494
74591	29.54471
74592	29.53547
74593	29.40006
74594	29.39925
74595	29.54301
74596	29.57588
74597	29.50737
74598	29.52464
74599	29.53677
74600	29.4575
74601	29.42311
74602	29.52147
74603	29.45316
74604	29.35751
74605	29.53206
74606	29.61437
74607	29.45799
74608	29.50592
74609	29.44563
74610	29.41848
74611	29.56607
74612	29.55913
74613	29.50014
74614	29.49045
74615	29.53132
74616	29.53292
74617	29.51225
74618	29.49232
74619	29.37972
74620	29.37752
74621	29.35408
74622	29.40736
74623	29.43639
74624	29.496
74625	29.50652
74626	29.37048
74627	29.42896
74628	29.47665
74629	29.4573
74630	29.51975
74631	29.49098
74632	29.51254
74633	29.51784
74634	29.46556
74635	29.44145
74636	29.47905
74637	29.5376
74638	29.55563
74639	29.43511
74640	29.40227
74641	29.33769
74642	29.45975
74643	29.4884
74644	29.42544
74645	29.48528
74646	29.43824
74647	29.48517
74648	29.31994
74649	29.4299
74650	29.51412
74651	29.45059
74652	29.44107
74653	29.44889
74654	29.54493
74655	29.44099
74656	29.41426
74657	29.4726
74658	29.4631
74659	29.47829
74660	29.50097
74661	29.38528
74662	29.45078
74663	29.23415
74664	29.48001
74665	29.46227
74666	29.48052
74667	29.39218
74668	29.42382
74669	29.45228
74670	29.46069
74671	29.43861
74672	29.4222
74673	29.44619
74674	29.34214
74675	29.40897
74676	29.31763
74677	29.41165
74678	29.52307
74679	29.51693
74680	29.49938
74681	29.33383
74682	29.32271
74683	29.41518
74684	29.37361
74685	29.54441
74686	29.41851
74687	29.32632
74688	29.47881
74689	29.446
74690	29.50313
74691	29.53605
74692	29.44156
74693	29.36775
74694	29.51695
74695	29.51603
74696	29.39436
74697	29.42644
74698	29.37114
74699	29.50659
74700	29.34102
74701	29.4962
74702	29.38906
74703	29.42032
74704	29.4505
74705	29.42922
74706	29.34037
74707	29.35485
74708	29.41022
74709	29.29041
74710	29.33613
74711	29.46168
74712	29.46688
74713	29.31935
74714	29.359
74715	29.37814
74716	29.37478
74717	29.35195
74718	29.47615
74719	29.5304
74720	29.46085
74721	29.43134
74722	29.45695
74723	29.44402
74724	29.64087
74725	29.47762
74726	29.37384
74727	29.51881
74728	29.49035
74729	29.35743
74730	29.39936
74731	29.3197
74732	29.40798
74733	29.42947
74734	29.38442
74735	29.42654
74736	29.47431
74737	29.37836
74738	29.44508
74739	29.45453
74740	29.46594
74741	29.54444
74742	29.46371
74743	29.42861
74744	29.39741
74745	29.41465
74746	29.4336
74747	29.46761
74748	29.37113
74749	29.47064
74750	29.54821
74751	29.46396
74752	29.45791
74753	29.44696
74754	29.39724
74755	29.39821
74756	29.41799
74757	29.3906
74758	29.45161
74759	29.39026
74760	29.50041
74761	29.42332
74762	29.46693
74763	29.33537
74764	29.30324
74765	29.3906
74766	29.44144
74767	29.34986
74768	29.39738
74769	29.4047
74770	29.31732
74771	29.45392
74772	29.39202
74773	29.37296
74774	29.30504
74775	29.41828
74776	29.35179
74777	29.34679
74778	29.32965
74779	29.37194
74780	29.32417
74781	29.31627
74782	29.25726
74783	29.43982
74784	29.3907
74785	29.29807
74786	29.3208
74787	29.40141
74788	29.41942
74789	29.45938
74790	29.30082
74791	29.43596
74792	29.41317
74793	29.39034
74794	29.30425
74795	29.42126
74796	29.41276
74797	29.29274
74798	29.46303
74799	29.40139
74800	29.29117
74801	29.37433
74802	29.32272
74803	29.43808
74804	29.34842
74805	29.43022
74806	29.4282
74807	29.30648
74808	29.30243
74809	29.36621
74810	29.23553
74811	29.28101
74812	29.41227
74813	29.40429
74814	29.39191
74815	29.3037
74816	29.31379
74817	29.35521
74818	29.36097
74819	29.22058
74820	29.32608
74821	29.34741
74822	29.28602
74823	29.27466
74824	29.36079
74825	29.38947
74826	29.39964
74827	29.40997
74828	29.24152
74829	29.24658
74830	29.37035
74831	29.37963
74832	29.32541
74833	29.33721
74834	29.33514
74835	29.38841
74836	29.41105
74837	29.23866
74838	29.26638
74839	29.33401
74840	29.29468
74841	29.28625
74842	29.29491
74843	29.37189
74844	29.39115
74845	29.41244
74846	29.41713
74847	29.22751
74848	29.20071
74849	29.4702
74850	29.42812
74851	29.32531
74852	29.41582
